,lr,n_est,max_depth,m,score,case,standardize
549,0.1,30.0,5.0,180.0,0.9460103608526996,case8,1.0
550,0.1,40.0,5.0,180.0,0.9539940399199969,case8,0.0
551,0.1,40.0,5.0,180.0,0.953907199034362,case8,1.0
552,0.1,50.0,5.0,180.0,0.9570276947621327,case8,0.0
553,0.1,50.0,5.0,180.0,0.9575485257341854,case8,1.0
554,0.1,60.0,5.0,180.0,0.9549688383507737,case8,0.0
555,0.1,60.0,5.0,180.0,0.9547248224995345,case8,1.0
556,0.1,70.0,5.0,180.0,0.958300617602211,case8,0.0
557,0.1,70.0,5.0,180.0,0.9594565213786428,case8,1.0
558,0.3,30.0,5.0,180.0,0.9602314376892863,case8,0.0
559,0.3,30.0,5.0,180.0,0.9587441339315749,case8,1.0
560,0.3,40.0,5.0,180.0,0.9607210261567435,case8,0.0
561,0.3,40.0,5.0,180.0,0.9613635664217227,case8,1.0
562,0.3,50.0,5.0,180.0,0.9652361899985799,case8,0.0
563,0.3,50.0,5.0,180.0,0.9659358414699735,case8,1.0
564,0.3,60.0,5.0,180.0,0.9689092574621329,case8,0.0
565,0.3,60.0,5.0,180.0,0.9675930399229387,case8,1.0
566,0.3,70.0,5.0,180.0,0.9657438191498701,case8,0.0
567,0.3,70.0,5.0,180.0,0.963237065516682,case8,1.0
568,0.5,30.0,5.0,180.0,0.9587377059338127,case8,0.0
569,0.5,30.0,5.0,180.0,0.9591774539426874,case8,1.0
570,0.5,40.0,5.0,180.0,0.9638509755453546,case8,0.0
571,0.5,40.0,5.0,180.0,0.9617290589245174,case8,1.0
572,0.5,50.0,5.0,180.0,0.9658917330513599,case8,0.0
573,0.5,50.0,5.0,180.0,0.9642275198950303,case8,1.0
574,0.5,60.0,5.0,180.0,0.9674701027256271,case8,0.0
575,0.5,60.0,5.0,180.0,0.9672225541200614,case8,1.0
576,0.5,70.0,5.0,180.0,0.9680418432539675,case8,0.0
577,0.5,70.0,5.0,180.0,0.9685689220326845,case8,1.0
578,0.1,30.0,6.0,180.0,0.949511844599089,case8,0.0
579,0.1,30.0,6.0,180.0,0.9508181340846493,case8,1.0
580,0.1,40.0,6.0,180.0,0.9547235668327504,case8,0.0
581,0.1,40.0,6.0,180.0,0.9532425752915147,case8,1.0
582,0.1,50.0,6.0,180.0,0.957698589742088,case8,0.0
583,0.1,50.0,6.0,180.0,0.9602369884688879,case8,1.0
584,0.1,60.0,6.0,180.0,0.9586892140678845,case8,0.0
585,0.1,60.0,6.0,180.0,0.9590303511504528,case8,1.0
586,0.1,70.0,6.0,180.0,0.9613760070213448,case8,0.0
587,0.1,70.0,6.0,180.0,0.9620120883096851,case8,1.0
588,0.3,30.0,6.0,180.0,0.960493943870812,case8,0.0
589,0.3,30.0,6.0,180.0,0.9607562257653213,case8,1.0
590,0.3,40.0,6.0,180.0,0.9615870664768906,case8,0.0
591,0.3,40.0,6.0,180.0,0.9629217530079914,case8,1.0
592,0.3,50.0,6.0,180.0,0.9652039195578137,case8,0.0
593,0.3,50.0,6.0,180.0,0.9645573059684451,case8,1.0
594,0.3,60.0,6.0,180.0,0.9648044144902153,case8,0.0
595,0.3,60.0,6.0,180.0,0.9651312855734135,case8,1.0
596,0.3,70.0,6.0,180.0,0.9665611634426154,case8,0.0
597,0.3,70.0,6.0,180.0,0.9645571790669372,case8,1.0
598,0.5,30.0,6.0,180.0,0.9596908935225329,case8,0.0
599,0.5,30.0,6.0,180.0,0.9598606324182724,case8,1.0
600,0.5,40.0,6.0,180.0,0.9637670845137702,case8,0.0
601,0.5,40.0,6.0,180.0,0.9605388773720847,case8,1.0
602,0.5,50.0,6.0,180.0,0.966634729546963,case8,0.0
603,0.5,50.0,6.0,180.0,0.9649503514200228,case8,1.0
604,0.5,60.0,6.0,180.0,0.9644094617775965,case8,0.0
605,0.5,60.0,6.0,180.0,0.9636724390765654,case8,1.0
606,0.5,70.0,6.0,180.0,0.9653951252569091,case8,0.0
607,0.5,70.0,6.0,180.0,0.9654027058421558,case8,1.0
608,0.1,30.0,7.0,180.0,0.9501076750548647,case8,0.0
609,0.1,30.0,7.0,180.0,0.9496975410820971,case8,1.0
610,0.1,40.0,7.0,180.0,0.9502474586971317,case8,0.0
611,0.1,40.0,7.0,180.0,0.9521651395643002,case8,1.0
612,0.1,50.0,7.0,180.0,0.9541020953027782,case8,0.0
613,0.1,50.0,7.0,180.0,0.9540449403364726,case8,1.0
614,0.1,60.0,7.0,180.0,0.956888706416918,case8,0.0
615,0.1,60.0,7.0,180.0,0.9570735134037335,case8,1.0
616,0.1,70.0,7.0,180.0,0.9581047237930548,case8,0.0
617,0.1,70.0,7.0,180.0,0.9582252136836763,case8,1.0
618,0.3,30.0,7.0,180.0,0.9571254689462412,case8,0.0
619,0.3,30.0,7.0,180.0,0.9567399849342116,case8,1.0
620,0.3,40.0,7.0,180.0,0.9628866338789095,case8,0.0
621,0.3,40.0,7.0,180.0,0.9614367497504019,case8,1.0
622,0.3,50.0,7.0,180.0,0.9673375093788726,case8,0.0
623,0.3,50.0,7.0,180.0,0.9667510489912583,case8,1.0
624,0.3,60.0,7.0,180.0,0.9664940073338375,case8,0.0
625,0.3,60.0,7.0,180.0,0.9653098922829348,case8,1.0
626,0.3,70.0,7.0,180.0,0.9672548985753645,case8,0.0
627,0.3,70.0,7.0,180.0,0.9664224786627121,case8,1.0
628,0.5,30.0,7.0,180.0,0.9567282543813924,case8,0.0
629,0.5,30.0,7.0,180.0,0.9591433519189266,case8,1.0
630,0.5,40.0,7.0,180.0,0.9637728419934953,case8,0.0
631,0.5,40.0,7.0,180.0,0.9645299444033597,case8,1.0
632,0.5,50.0,7.0,180.0,0.9624707334712974,case8,0.0
633,0.5,50.0,7.0,180.0,0.9637985307134477,case8,1.0
634,0.5,60.0,7.0,180.0,0.967075538437982,case8,0.0
635,0.5,60.0,7.0,180.0,0.9659061891868183,case8,1.0
636,0.5,70.0,7.0,180.0,0.9658733923243783,case8,0.0
637,0.5,70.0,7.0,180.0,0.965037653831517,case8,1.0
638,0.1,30.0,5.0,225.0,0.948633731076621,case9,0.0
639,0.1,30.0,5.0,225.0,0.9478832020625401,case9,1.0
640,0.1,40.0,5.0,225.0,0.9521248787226041,case9,0.0
641,0.1,40.0,5.0,225.0,0.9515187050305913,case9,1.0
642,0.1,50.0,5.0,225.0,0.9559470737569894,case9,0.0
643,0.1,50.0,5.0,225.0,0.9558568200424146,case9,1.0
644,0.1,60.0,5.0,225.0,0.9573899873247556,case9,0.0
645,0.1,60.0,5.0,225.0,0.9567214424701929,case9,1.0
646,0.1,70.0,5.0,225.0,0.9605868188325759,case9,0.0
647,0.1,70.0,5.0,225.0,0.9596110523839803,case9,1.0
648,0.3,30.0,5.0,225.0,0.961049102723285,case9,0.0
649,0.3,30.0,5.0,225.0,0.9596835506358747,case9,1.0
650,0.3,40.0,5.0,225.0,0.9586806143441329,case9,0.0
651,0.3,40.0,5.0,225.0,0.9591822856731387,case9,1.0
652,0.3,50.0,5.0,225.0,0.9629794882857727,case9,0.0
653,0.3,50.0,5.0,225.0,0.963677607875111,case9,1.0
654,0.3,60.0,5.0,225.0,0.9624974109214779,case9,0.0
655,0.3,60.0,5.0,225.0,0.9629812462997298,case9,1.0
656,0.3,70.0,5.0,225.0,0.9638066675389064,case9,0.0
657,0.3,70.0,5.0,225.0,0.9636529936271996,case9,1.0
658,0.5,30.0,5.0,225.0,0.9588584727445187,case9,0.0
659,0.5,30.0,5.0,225.0,0.9584175705683059,case9,1.0
660,0.5,40.0,5.0,225.0,0.9605157030940376,case9,0.0
661,0.5,40.0,5.0,225.0,0.962573851933513,case9,1.0
662,0.5,50.0,5.0,225.0,0.9608338969634748,case9,0.0
663,0.5,50.0,5.0,225.0,0.9614052244091587,case9,1.0
664,0.5,60.0,5.0,225.0,0.9644001211627835,case9,0.0
665,0.5,60.0,5.0,225.0,0.9637593332625926,case9,1.0
666,0.5,70.0,5.0,225.0,0.9638580041599953,case9,0.0
667,0.5,70.0,5.0,225.0,0.9636507920602947,case9,1.0
668,0.1,30.0,6.0,225.0,0.950042205556883,case9,0.0
669,0.1,30.0,6.0,225.0,0.9521114861801863,case9,1.0
670,0.1,40.0,6.0,225.0,0.9546367462864642,case9,0.0
671,0.1,40.0,6.0,225.0,0.9545223865764374,case9,1.0
672,0.1,50.0,6.0,225.0,0.9566984554531197,case9,0.0
673,0.1,50.0,6.0,225.0,0.9572483617649657,case9,1.0
674,0.1,60.0,6.0,225.0,0.9582530221896448,case9,0.0
675,0.1,60.0,6.0,225.0,0.9575701651775722,case9,1.0
676,0.1,70.0,6.0,225.0,0.9630059729075435,case9,0.0
677,0.1,70.0,6.0,225.0,0.9625053098220893,case9,1.0
678,0.3,30.0,6.0,225.0,0.9609319464386958,case9,0.0
679,0.3,30.0,6.0,225.0,0.9619287625706152,case9,1.0
680,0.3,40.0,6.0,225.0,0.9606426226825941,case9,0.0
681,0.3,40.0,6.0,225.0,0.9603861766724675,case9,1.0
682,0.3,50.0,6.0,225.0,0.9621513938093476,case9,0.0
683,0.3,50.0,6.0,225.0,0.96155824481237,case9,1.0
684,0.3,60.0,6.0,225.0,0.9624403034428772,case9,0.0
685,0.3,60.0,6.0,225.0,0.9635597198839406,case9,1.0
686,0.3,70.0,6.0,225.0,0.9654520648695948,case9,0.0
687,0.3,70.0,6.0,225.0,0.9638559896196363,case9,1.0
688,0.5,30.0,6.0,225.0,0.95814538823782,case9,0.0
689,0.5,30.0,6.0,225.0,0.9596540841491905,case9,1.0
690,0.5,40.0,6.0,225.0,0.96285555195834,case9,0.0
691,0.5,40.0,6.0,225.0,0.9618208888109943,case9,1.0
692,0.5,50.0,6.0,225.0,0.9625549051373467,case9,0.0
693,0.5,50.0,6.0,225.0,0.9637166212771104,case9,1.0
694,0.5,60.0,6.0,225.0,0.96390084651073,case9,0.0
695,0.5,60.0,6.0,225.0,0.9646492568599369,case9,1.0
696,0.5,70.0,6.0,225.0,0.9648572548269765,case9,0.0
697,0.5,70.0,6.0,225.0,0.9659083780736569,case9,1.0
698,0.1,30.0,7.0,225.0,0.9494554636289605,case9,0.0
699,0.1,30.0,7.0,225.0,0.950731821185672,case9,1.0
700,0.1,40.0,7.0,225.0,0.9517410364864605,case9,0.0
701,0.1,40.0,7.0,225.0,0.9540473001031184,case9,1.0
702,0.1,50.0,7.0,225.0,0.9562566412905411,case9,0.0
703,0.1,50.0,7.0,225.0,0.9554261658860046,case9,1.0
704,0.1,60.0,7.0,225.0,0.9572491045734877,case9,0.0
705,0.1,60.0,7.0,225.0,0.9574436053594841,case9,1.0
706,0.1,70.0,7.0,225.0,0.9596106739771135,case9,0.0
707,0.1,70.0,7.0,225.0,0.9595875894226534,case9,1.0
708,0.3,30.0,7.0,225.0,0.9592404389468581,case9,0.0
709,0.3,30.0,7.0,225.0,0.9588239335757915,case9,1.0
710,0.3,40.0,7.0,225.0,0.9601899781756391,case9,0.0
711,0.3,40.0,7.0,225.0,0.9609825023412446,case9,1.0
712,0.3,50.0,7.0,225.0,0.9622845870389423,case9,0.0
713,0.3,50.0,7.0,225.0,0.9620564175247421,case9,1.0
714,0.3,60.0,7.0,225.0,0.963112957597567,case9,0.0
715,0.3,60.0,7.0,225.0,0.9635717660694703,case9,1.0
716,0.3,70.0,7.0,225.0,0.9635005763903262,case9,0.0
717,0.3,70.0,7.0,225.0,0.9627416238026679,case9,1.0
718,0.5,30.0,7.0,225.0,0.959233958395792,case9,0.0
719,0.5,30.0,7.0,225.0,0.9590249482155043,case9,1.0
720,0.5,40.0,7.0,225.0,0.9619782638089704,case9,0.0
721,0.5,40.0,7.0,225.0,0.9625948609985994,case9,1.0
722,0.5,50.0,7.0,225.0,0.9626312188381247,case9,0.0
723,0.5,50.0,7.0,225.0,0.9625216849139072,case9,1.0
724,0.5,60.0,7.0,225.0,0.965474627587815,case9,0.0
725,0.5,60.0,7.0,225.0,0.9655520135677653,case9,1.0
726,0.5,70.0,7.0,225.0,0.9623649737256113,case9,0.0
727,0.5,70.0,7.0,225.0,0.9634818016330924,case9,1.0
728,0.1,30.0,5.0,125.0,0.9426281195871589,case10,0.0
729,0.1,30.0,5.0,125.0,0.9428052195536688,case10,1.0
730,0.1,40.0,5.0,125.0,0.9487075589093129,case10,0.0
731,0.1,40.0,5.0,125.0,0.9488923664113045,case10,1.0
732,0.1,50.0,5.0,125.0,0.9578694946658132,case10,0.0
733,0.1,50.0,5.0,125.0,0.9572864021284223,case10,1.0
734,0.1,60.0,5.0,125.0,0.9564471479880977,case10,0.0
735,0.1,60.0,5.0,125.0,0.9563270596966834,case10,1.0
736,0.1,70.0,5.0,125.0,0.960708622696645,case10,0.0
737,0.1,70.0,5.0,125.0,0.960485219319893,case10,1.0
738,0.3,30.0,5.0,125.0,0.9600239300547135,case10,0.0
739,0.3,30.0,5.0,125.0,0.9605236320261941,case10,1.0
740,0.3,40.0,5.0,125.0,0.9613956049385234,case10,0.0
741,0.3,40.0,5.0,125.0,0.9622653786599663,case10,1.0
742,0.3,50.0,5.0,125.0,0.9613525281084755,case10,0.0
743,0.3,50.0,5.0,125.0,0.960191222834139,case10,1.0
744,0.3,60.0,5.0,125.0,0.9598208537475348,case10,0.0
745,0.3,60.0,5.0,125.0,0.9602422925188694,case10,1.0
746,0.3,70.0,5.0,125.0,0.9617501023880148,case10,0.0
747,0.3,70.0,5.0,125.0,0.9617433183062779,case10,1.0
748,0.5,30.0,5.0,125.0,0.9575298420613855,case10,0.0
749,0.5,30.0,5.0,125.0,0.957022042542723,case10,1.0
750,0.5,40.0,5.0,125.0,0.9587535936827403,case10,0.0
751,0.5,40.0,5.0,125.0,0.9574347596461878,case10,1.0
752,0.5,50.0,5.0,125.0,0.9629469071196464,case10,0.0
753,0.5,50.0,5.0,125.0,0.9631789272444278,case10,1.0
754,0.5,60.0,5.0,125.0,0.9635123494879426,case10,0.0
755,0.5,60.0,5.0,125.0,0.9635005661673078,case10,1.0
756,0.5,70.0,5.0,125.0,0.9621093023703045,case10,0.0
757,0.5,70.0,5.0,125.0,0.9628547478958543,case10,1.0
758,0.1,30.0,6.0,125.0,0.945523625886487,case10,0.0
759,0.1,30.0,6.0,125.0,0.9448532751207013,case10,1.0
760,0.1,40.0,6.0,125.0,0.9534038218391006,case10,0.0
761,0.1,40.0,6.0,125.0,0.9522717262970157,case10,1.0
762,0.1,50.0,6.0,125.0,0.9547917598144033,case10,0.0
763,0.1,50.0,6.0,125.0,0.9538234930443602,case10,1.0
764,0.1,60.0,6.0,125.0,0.9603229817084094,case10,0.0
765,0.1,60.0,6.0,125.0,0.9588113294603303,case10,1.0
766,0.1,70.0,6.0,125.0,0.9591330344493579,case10,0.0
767,0.1,70.0,6.0,125.0,0.9576393992294474,case10,1.0
768,0.3,30.0,6.0,125.0,0.9592398382687539,case10,0.0
769,0.3,30.0,6.0,125.0,0.957472012305133,case10,1.0
770,0.3,40.0,6.0,125.0,0.9608348760008191,case10,0.0
771,0.3,40.0,6.0,125.0,0.9630863186745329,case10,1.0
772,0.3,50.0,6.0,125.0,0.962059122407229,case10,0.0
773,0.3,50.0,6.0,125.0,0.9614156400597421,case10,1.0
774,0.3,60.0,6.0,125.0,0.9602627992185591,case10,0.0
775,0.3,60.0,6.0,125.0,0.9600503423961033,case10,1.0
776,0.3,70.0,6.0,125.0,0.9662914397022625,case10,0.0
777,0.3,70.0,6.0,125.0,0.9644222950669363,case10,1.0
778,0.5,30.0,6.0,125.0,0.9581242738296947,case10,0.0
779,0.5,30.0,6.0,125.0,0.9587834329679861,case10,1.0
780,0.5,40.0,6.0,125.0,0.9580492226993138,case10,0.0
781,0.5,40.0,6.0,125.0,0.9583151374550255,case10,1.0
782,0.5,50.0,6.0,125.0,0.9612547296096,case10,0.0
783,0.5,50.0,6.0,125.0,0.9631808244411321,case10,1.0
784,0.5,60.0,6.0,125.0,0.9619705561920491,case10,0.0
785,0.5,60.0,6.0,125.0,0.96428478440525,case10,1.0
786,0.5,70.0,6.0,125.0,0.9601593959442534,case10,0.0
787,0.5,70.0,6.0,125.0,0.9622617497532533,case10,1.0
788,0.1,30.0,7.0,125.0,0.9445101613153138,case10,0.0
789,0.1,30.0,7.0,125.0,0.9456967301565958,case10,1.0
790,0.1,40.0,7.0,125.0,0.9554117291833937,case10,0.0
791,0.1,40.0,7.0,125.0,0.9556923598212876,case10,1.0
792,0.1,50.0,7.0,125.0,0.9531116059532405,case10,0.0
793,0.1,50.0,7.0,125.0,0.9533876666810602,case10,1.0
794,0.1,60.0,7.0,125.0,0.9548094618156657,case10,0.0
795,0.1,60.0,7.0,125.0,0.9546510689586718,case10,1.0
796,0.1,70.0,7.0,125.0,0.959036643932901,case10,0.0
797,0.1,70.0,7.0,125.0,0.958722115142263,case10,1.0
798,0.3,30.0,7.0,125.0,0.9589557362831327,case10,0.0
799,0.3,30.0,7.0,125.0,0.959737381394852,case10,1.0
800,0.3,40.0,7.0,125.0,0.9604983269895065,case10,0.0
801,0.3,40.0,7.0,125.0,0.9612220030259897,case10,1.0
802,0.3,50.0,7.0,125.0,0.9637914231573182,case10,0.0
803,0.3,50.0,7.0,125.0,0.9638845591777405,case10,1.0
804,0.3,60.0,7.0,125.0,0.9617487196602253,case10,0.0
805,0.3,60.0,7.0,125.0,0.9623655692791377,case10,1.0
806,0.3,70.0,7.0,125.0,0.9653539145293413,case10,0.0
807,0.3,70.0,7.0,125.0,0.965329646974633,case10,1.0
808,0.5,30.0,7.0,125.0,0.9591758919227654,case10,0.0
809,0.5,30.0,7.0,125.0,0.95985551286741,case10,1.0
810,0.5,40.0,7.0,125.0,0.9600414317775872,case10,0.0
811,0.5,40.0,7.0,125.0,0.9603652092393377,case10,1.0
812,0.5,50.0,7.0,125.0,0.9618117497161316,case10,0.0
813,0.5,50.0,7.0,125.0,0.9625404676920863,case10,1.0
814,0.5,60.0,7.0,125.0,0.9622419197896145,case10,0.0
815,0.5,60.0,7.0,125.0,0.9615784457777515,case10,1.0
816,0.5,70.0,7.0,125.0,0.962352973462288,case10,0.0
817,0.5,70.0,7.0,125.0,0.9632923661894017,case10,1.0
